split_seed,clause_category,model,precision,recall,f1,auroc
44,Most Favored Nation,TextOnly,0.25,0.25,0.25,0.8165322580645161
44,Most Favored Nation,TextPlusLayout,0.15789473684210525,0.75,0.2608695652173913,0.9133064516129031
44,Most Favored Nation,TextPlusLayoutPlusRetrieval,0.2222222222222222,1.0,0.36363636363636365,0.9294354838709677
44,No-Solicit Of Customers,TextOnly,0.7142857142857143,0.5,0.5882352941176471,0.9296610169491525
44,No-Solicit Of Customers,TextPlusLayout,0.3333333333333333,0.5,0.4,0.885593220338983
44,No-Solicit Of Customers,TextPlusLayoutPlusRetrieval,0.25,0.8,0.38095238095238093,0.8559322033898306
44,No-Solicit Of Employees,TextOnly,0.9090909090909091,0.5555555555555556,0.6896551724137931,0.9328282828282828
44,No-Solicit Of Employees,TextPlusLayout,0.4090909090909091,0.5,0.45,0.853030303030303
44,No-Solicit Of Employees,TextPlusLayoutPlusRetrieval,0.4482758620689655,0.7222222222222222,0.5531914893617021,0.8696969696969696
44,Non-Compete,TextOnly,0.5,0.75,0.6,0.8653846153846154
44,Non-Compete,TextPlusLayout,0.38636363636363635,0.7083333333333334,0.5,0.8133012820512822
44,Non-Compete,TextPlusLayoutPlusRetrieval,0.4166666666666667,0.8333333333333334,0.5555555555555556,0.8557692307692308
45,Affiliate License-Licensee,TextOnly,0.5294117647058824,0.6,0.5625,0.8761061946902655
45,Affiliate License-Licensee,TextPlusLayout,0.391304347826087,0.6,0.47368421052631576,0.8660766961651918
45,Affiliate License-Licensee,TextPlusLayoutPlusRetrieval,0.3548387096774194,0.7333333333333333,0.4782608695652174,0.8690265486725663
45,Affiliate License-Licensor,TextOnly,0.5,0.25,0.3333333333333333,0.9312500000000001
45,Affiliate License-Licensor,TextPlusLayout,0.2,0.25,0.2222222222222222,0.8250000000000001
45,Affiliate License-Licensor,TextPlusLayoutPlusRetrieval,0.125,0.125,0.125,0.7541666666666667
45,Agreement Date,TextOnly,0.5641025641025641,0.6285714285714286,0.5945945945945946,0.8061443932411675
45,Agreement Date,TextPlusLayout,0.5,0.7428571428571429,0.5977011494252874,0.7705069124423963
45,Agreement Date,TextPlusLayoutPlusRetrieval,0.5,0.7428571428571429,0.5977011494252874,0.8270353302611366
45,Anti-Assignment,TextOnly,0.90625,0.90625,0.90625,0.8981119791666666
45,Anti-Assignment,TextPlusLayout,0.9148936170212766,0.8958333333333334,0.9052631578947369,0.8958333333333333
45,Anti-Assignment,TextPlusLayoutPlusRetrieval,0.9101123595505618,0.84375,0.8756756756756757,0.8808593750000001
45,Audit Rights,TextOnly,0.6615384615384615,0.8113207547169812,0.7288135593220338,0.8649056603773584
45,Audit Rights,TextPlusLayout,0.7333333333333333,0.8301886792452831,0.7787610619469026,0.8800000000000001
45,Audit Rights,TextPlusLayoutPlusRetrieval,0.6825396825396826,0.8113207547169812,0.7413793103448276,0.870440251572327
45,Cap On Liability,TextOnly,0.7733333333333333,0.8529411764705882,0.8111888111888111,0.9117647058823529
45,Cap On Liability,TextPlusLayout,0.810126582278481,0.9411764705882353,0.8707482993197279,0.9191176470588235
45,Cap On Liability,TextPlusLayoutPlusRetrieval,0.7922077922077922,0.8970588235294118,0.8413793103448276,0.8958333333333334
45,Change Of Control,TextOnly,0.5277777777777778,0.59375,0.5588235294117647,0.8134765624999999
45,Change Of Control,TextPlusLayout,0.4489795918367347,0.6875,0.5432098765432098,0.7994791666666666
45,Change Of Control,TextPlusLayoutPlusRetrieval,0.4772727272727273,0.65625,0.5526315789473685,0.7845052083333334
45,Competitive Restriction Exception,TextOnly,0.5,0.4666666666666667,0.4827586206896552,0.8171091445427728
45,Competitive Restriction Exception,TextPlusLayout,0.2903225806451613,0.6,0.391304347826087,0.7858407079646017
45,Competitive Restriction Exception,TextPlusLayoutPlusRetrieval,0.4444444444444444,0.8,0.5714285714285714,0.8973451327433628
45,Covenant Not To Sue,TextOnly,0.5666666666666667,0.7391304347826086,0.6415094339622641,0.858385093167702
45,Covenant Not To Sue,TextPlusLayout,0.5,0.782608695652174,0.6101694915254238,0.8501035196687371
45,Covenant Not To Sue,TextPlusLayoutPlusRetrieval,0.4473684210526316,0.7391304347826086,0.5573770491803278,0.8265010351966874
45,Document Name,TextOnly,0.9122807017543859,0.9203539823008849,0.9162995594713657,0.8094395280235988
